#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2023 11 11 00 26  1.3  0.2 11.8  1.2  6.2 NNE  NE      STEEP  5.5  49
2023 11 10 23 56  1.4  0.2 12.5  1.4  6.7 NNE  NE      STEEP  5.8  50
2023 11 10 23 26  1.3  0.2 12.5  1.3  7.1 NNE  NE    AVERAGE  5.8  43
2023 11 10 22 56  1.3  0.3 12.5  1.2  6.7 NNE  NE      STEEP  5.8  42
2023 11 10 22 26  1.3  0.2 12.5  1.3  6.7 NNE  NE      STEEP  5.8  42
2023 11 10 21 56  1.3  0.2 10.5  1.3  6.7  NE  NE      STEEP  5.8  46
2023 11 10 21 26  1.2  0.2 11.1  1.2  7.7 NNE  NE    AVERAGE  5.6  35
2023 11 10 20 56  1.3  0.2 12.5  1.3  6.2 NNE  NE      STEEP  5.7  46
2023 11 10 20 26  1.3  0.2 12.5  1.2  6.2   N  NE      STEEP  5.6  38
2023 11 10 19 56  1.3  0.2 11.1  1.3  6.7  NE  NE      STEEP  5.6  39
2023 11 10 19 26  1.2  0.3 11.1  1.2  6.7 NNE  NE      STEEP  5.4  39
2023 11 10 18 56  1.2  0.2 11.1  1.2  6.7 NNE NNE      STEEP  5.3  31
2023 11 10 18 26  1.3  0.2 10.5  1.3  6.2 NNE  NE      STEEP  5.3  38
2023 11 10 17 56  1.3  0.2 11.1  1.3  6.2 NNE  NE      STEEP  5.3  45
2023 11 10 17 26  1.2  0.3 12.5  1.2  6.2 NNE  NE      STEEP  5.2  47
2023 11 10 16 56  1.2  0.2 11.8  1.2  5.9 NNE  NE      STEEP  5.2  47
2023 11 10 16 26  1.2  0.3 12.5  1.2  6.2 NNE  NE      STEEP  5.1  46
2023 11 10 15 56  1.3  0.2 11.8  1.2  5.9 NNE  NE      STEEP  5.1  46
2023 11 10 15 26  1.3  0.3 12.5  1.3  5.9 NNE ENE      STEEP  5.0  59
2023 11 10 14 56  1.3  0.3 11.8  1.2  6.2 NNE  NE      STEEP  5.3  43
2023 11 10 14 26  1.4  0.3 10.5  1.3  5.9 NNE  NE      STEEP  5.4  49
2023 11 10 13 56  1.3  0.3 10.5  1.3  6.2   N  NE      STEEP  5.2  46
2023 11 10 13 26  1.2  0.3 11.8  1.2  5.9 NNE  NE      STEEP  5.1  56
2023 11 10 12 56  1.3  0.3 11.8  1.3  5.9 NNE  NE      STEEP  5.2  53
2023 11 10 12 26  1.3  0.3 11.8  1.2  6.2 NNE  NE      STEEP  5.4  43
2023 11 10 11 56  1.3  0.3 12.5  1.3  6.2 NNE  NE      STEEP  5.5  47
2023 11 10 11 26  1.2  0.3 12.5  1.2  5.9 NNE  NE      STEEP  5.3  49
2023 11 10 10 56  1.2  0.3 11.1  1.1  5.9 NNE  NE      STEEP  5.4  49
2023 11 10 10 26  1.2  0.3 12.5  1.1  5.6 NNE  NE VERY_STEEP  5.4  43
2023 11 10 09 56  1.2  0.3 12.5  1.2  6.2 NNE  NE      STEEP  5.4  49
2023 11 10 09 26  1.2  0.3 11.1  1.1  5.9 NNE  NE      STEEP  5.3  45
2023 11 10 08 56  1.2  0.3 12.5  1.2  6.2 NNE  NE      STEEP  5.4  39
2023 11 10 08 26  1.2  0.3 11.8  1.1  6.2 NNE  NE      STEEP  5.4  42
2023 11 10 07 56  1.2  0.3 11.1  1.1  6.2 NNE  NE      STEEP  5.3  38
2023 11 10 07 26  1.3  0.3 12.5  1.2  5.9 NNE  NE      STEEP  5.3  38
2023 11 10 06 56  1.2  0.3 12.5  1.2  5.6 NNE  NE VERY_STEEP  5.2  50
2023 11 10 06 26  1.2  0.3 11.1  1.1  5.3 NNE  NE VERY_STEEP  5.4  50
2023 11 10 05 56  1.0  0.3 13.3  1.0  5.6 NNE  NE      STEEP  5.3  43
2023 11 10 05 26  1.1  0.3 12.5  1.0  6.2 NNE NNE      STEEP  5.4  28
2023 11 10 04 56  1.1  0.3 12.5  1.1  6.2 NNE  NE      STEEP  5.4  35
2023 11 10 04 26  1.1  0.3 12.5  1.0  5.9 NNE  NE      STEEP  5.1  40
2023 11 10 03 56  1.1  0.3 13.3  1.0  6.7 NNE NNE    AVERAGE  5.3  28
2023 11 10 03 26  1.1  0.3 12.5  1.1  5.6 NNE  NE      STEEP  5.2  49
2023 11 10 02 56  1.0  0.3 12.5  1.0  5.9 NNE  NE      STEEP  5.1  47
2023 11 10 02 26  1.1  0.3 13.3  1.1  5.6 NNE  NE      STEEP  5.3  50
2023 11 10 01 56  1.1  0.3 12.5  1.1  5.6 NNE  NE      STEEP  5.4  53
2023 11 10 01 26  1.1  0.3 12.5  1.0  5.6 NNE  NE      STEEP  5.4  55
2023 11 10 00 56  1.1  0.3 13.3  1.0  5.6 NNE  NE      STEEP  5.3  55
2023 11 10 00 26  1.1  0.3 12.5  1.0  5.9 NNE  NE      STEEP  5.3  55
2023 11 09 23 56  1.0  0.3 13.3  1.0  5.9   N  NE      STEEP  5.2  43
2023 11 09 23 26  1.1  0.3 12.5  1.1  6.2 NNE  NE      STEEP  5.3  40
2023 11 09 22 56  1.2  0.3 13.3  1.1  5.6 NNE  NE VERY_STEEP  5.3  46
2023 11 09 22 26  1.3  0.3 12.5  1.2  5.9 NNE  NE      STEEP  5.2  43
2023 11 09 21 56  1.3  0.3 12.5  1.2  5.9 NNE  NE      STEEP  5.2  42
2023 11 09 21 26  1.3  0.3 12.5  1.3  6.2 NNE  NE      STEEP  5.1  39
2023 11 09 20 56  1.3  0.3 11.8  1.3  6.2 NNE NNE      STEEP  4.9  28
2023 11 09 20 26  1.4  0.3 12.5  1.4  5.9 NNE NNE VERY_STEEP  4.7  33
2023 11 09 19 56  1.3  0.3 12.5  1.3  5.6 NNE NNE VERY_STEEP  4.5  28
2023 11 09 19 26  1.3  0.3 14.3  1.3  5.6 NNE  NE VERY_STEEP  4.6  39
2023 11 09 18 56  1.3  0.3 12.5  1.3  5.6 NNE NNE VERY_STEEP  4.8  31
2023 11 09 18 26  1.2  0.3 13.3  1.1  5.3 NNE  NE VERY_STEEP  5.0  38
2023 11 09 17 56  1.1  0.4 13.3  1.0  5.9 NNE NNE      STEEP  5.3  28
2023 11 09 17 26  1.0  0.3 11.8  1.0  6.2 NNE NNE      STEEP  4.7  21
2023 11 09 16 56  0.9  0.3 13.3  0.9  5.0 NNE  NE VERY_STEEP  4.8  55
2023 11 09 16 26  0.9  0.4 13.3  0.8  8.3 NNE  NE    AVERAGE  5.2  29
2023 11 09 15 56  0.9  0.4 12.5  0.8  8.3 NNE NNE    AVERAGE  5.2  15
2023 11 09 15 26  0.9  0.3 12.5  0.8  7.7 NNE NNE    AVERAGE  5.0  19
2023 11 09 14 56  0.9  0.3 14.3  0.8  8.3 NNE  NE    AVERAGE  5.0  43
2023 11 09 14 26  0.9  0.4 12.5  0.8  4.5 NNE ENE VERY_STEEP  4.9  62
2023 11 09 13 56  0.9  0.4 12.5  0.8  8.3 NNE  NE    AVERAGE  5.4  36
2023 11 09 13 26  0.9  0.4 12.5  0.8  7.7 NNE NNE    AVERAGE  5.6  24
2023 11 09 12 56  1.0  0.5 12.5  0.9  4.8 NNE  NE    AVERAGE  5.8  24
2023 11 09 12 26  0.9  0.4 12.5  0.8  8.3 NNE NNE    AVERAGE  5.7  29
2023 11 09 11 56  0.9  0.4 11.1  0.8  5.3 NNE  NE    AVERAGE  5.4  19
2023 11 09 11 26  0.9  0.4 12.5  0.8  4.8 NNE ENE    AVERAGE  5.6  26
2023 11 09 10 56  1.0  0.4 12.5  0.9  4.5 NNE ENE VERY_STEEP  5.4  57
2023 11 09 10 26  0.9  0.4 13.3  0.8  8.3 NNE NNE    AVERAGE  5.5  29
2023 11 09 09 56  0.9  0.4 12.5  0.8  9.1 NNE NNE    AVERAGE  5.6  26
2023 11 09 09 26  0.9  0.4 10.5  0.8  4.5 NNE ENE VERY_STEEP  5.6  57
2023 11 09 08 56  1.0  0.4 12.5  0.9  4.8 NNE  NE    AVERAGE  5.5  18
2023 11 09 08 26  1.0  0.4 12.5  0.9  4.5 NNE  NE    AVERAGE  5.5  22
2023 11 09 07 56  0.9  0.4 11.1  0.9  4.5 NNE  NE    AVERAGE  5.5  19
2023 11 09 07 26  0.9  0.4 13.3  0.8  8.3 NNE NNE    AVERAGE  5.5  22
2023 11 09 06 56  0.9  0.5 13.3  0.8  6.7 NNE   N    AVERAGE  6.1  17
2023 11 09 06 26  0.9  0.5 12.5  0.8  8.3 NNE NNE    AVERAGE  6.0  19
2023 11 09 05 56  0.8  0.4 13.3  0.8  9.9 NNE NNE    AVERAGE  5.9  25
2023 11 09 05 26  0.9  0.5 13.3  0.8  7.1 NNE   N    AVERAGE  6.0  24
2023 11 09 04 56  0.9  0.5 13.3  0.8  9.1 NNE NNE    AVERAGE  6.1  25
2023 11 09 04 26  0.8  0.4 12.5  0.8  9.9 NNE NNE    AVERAGE  6.0  18
2023 11 09 03 56  0.9  0.5 12.5  0.8  9.9 NNE NNE    AVERAGE  6.0  17
2023 11 09 03 26  0.8  0.4 13.3  0.7  7.1 NNE   N    AVERAGE  6.0  24
2023 11 09 02 56  0.9  0.4 11.8  0.8  7.1 NNE   N    AVERAGE  5.7  17
2023 11 09 02 26  0.9  0.5 12.5  0.7  9.9   N NNE    AVERAGE  5.5  10
2023 11 09 01 56  0.8  0.4 13.3  0.7  9.9 NNE NNE    AVERAGE  5.6  17
2023 11 09 01 26  0.9  0.4 11.1  0.8  7.1 NNE   N    AVERAGE  5.5  10
2023 11 09 00 56  0.9  0.4 10.5  0.8  7.1 NNE NNE    AVERAGE  6.1  19
2023 11 09 00 26  0.8  0.4 10.5  0.7  7.1 NNE   N    AVERAGE  6.5   8
2023 11 08 23 56  0.8  0.4 13.3  0.7  9.9 NNE NNE        N/A  6.4  22
2023 11 08 23 26  0.8  0.4 13.3  0.8  7.1 NNE NNE    AVERAGE  6.5  25
2023 11 08 22 56  0.8  0.4 13.3  0.8  7.7 NNE NNE    AVERAGE  6.3  19
2023 11 08 22 26  0.9  0.4 12.5  0.8  8.3 NNE NNE    AVERAGE  6.2  25
2023 11 08 21 56  0.9  0.5 11.1  0.8  7.7 NNE NNE    AVERAGE  6.3  18
2023 11 08 21 26  0.9  0.5 11.8  0.8  9.1  NE NNE    AVERAGE  6.2  39
2023 11 08 20 56  0.9  0.4 13.3  0.8  7.7 NNE NNE    AVERAGE  5.8  24
2023 11 08 20 26  1.0  0.5 12.5  0.8  8.3 NNE NNE    AVERAGE  5.6  28
2023 11 08 19 56  1.0  0.5 13.3  0.9  9.1 NNE NNE    AVERAGE  5.5  18
2023 11 08 19 26  0.9  0.4 13.3  0.8  7.7 NNE NNE    AVERAGE  5.4  18
2023 11 08 18 56  1.0  0.4 11.8  0.9  8.3 NNE NNE    AVERAGE  5.6  28
2023 11 08 18 26  1.0  0.5 12.5  0.9  8.3 NNE  NE    AVERAGE  5.3  36
2023 11 08 17 56  1.0  0.5 12.5  0.9  9.1 NNE NNE    AVERAGE  5.0  28
2023 11 08 17 26  1.0  0.5 12.5  0.9  8.3 NNE NNE    AVERAGE  5.3  26
2023 11 08 16 56  1.0  0.5 12.5  0.9  8.3 NNE NNE    AVERAGE  5.4  31
2023 11 08 16 26  0.9  0.4 13.3  0.8  8.3 NNE NNE    AVERAGE  5.5  26
2023 11 08 15 56  0.9  0.4 14.3  0.8  8.3 NNE  NE    AVERAGE  5.6  40
2023 11 08 15 26  1.0  0.5 12.5  0.9  8.3 NNE NNE    AVERAGE  5.6  32
2023 11 08 14 56  1.0  0.4 12.5  0.9  9.1 NNE NNE    AVERAGE  5.2  28
2023 11 08 14 26  1.0  0.5 12.5  0.9  9.1 NNE NNE    AVERAGE  5.4  26
2023 11 08 13 56  1.0  0.5 14.3  0.9  8.3 NNE NNE    AVERAGE  5.6  28
2023 11 08 13 26  0.9  0.5 13.3  0.8  9.1 NNE NNE    AVERAGE  6.0  24
2023 11 08 12 56  1.0  0.5 13.3  0.9  8.3 NNE  NE    AVERAGE  5.9  39
2023 11 08 12 26  0.9  0.5 13.3  0.8  8.3 NNE NNE    AVERAGE  6.3  26
2023 11 08 11 56  0.9  0.5 13.3  0.8  8.3 NNE NNE    AVERAGE  6.0  24
2023 11 08 11 26  1.0  0.5 14.3  0.8  9.1 NNE NNE    AVERAGE  6.3  17
2023 11 08 10 56  0.9  0.5 13.3  0.8  8.3 NNE NNE    AVERAGE  6.1  22
2023 11 08 10 26  1.0  0.6 13.3  0.9  8.3 NNE NNE    AVERAGE  6.4  26
2023 11 08 09 56  1.1  0.5 12.5  0.9  8.3 NNE  NE    AVERAGE  6.0  19
2023 11 08 09 26  1.0  0.5 13.3  0.9  9.1 NNE NNE    AVERAGE  6.1  21
2023 11 08 08 56  1.0  0.6 13.3  0.9  9.1 NNE NNE    AVERAGE  6.3  31
2023 11 08 08 26  1.0  0.5 13.3  0.8  9.9 NNE NNE    AVERAGE  6.1  18
2023 11 08 07 56  1.0  0.5 12.5  0.8  9.1 NNE  NE    AVERAGE  6.5  24
2023 11 08 07 26  1.0  0.6 13.3  0.9  9.1 NNE  NE    AVERAGE  6.7  24
2023 11 08 06 56  1.0  0.5 12.5  0.9  9.1 NNE  NE    AVERAGE  7.1  35
2023 11 08 06 26  0.9  0.5 13.3  0.8  9.9 NNE NNE    AVERAGE  7.6  18
2023 11 08 05 56  0.9  0.6 10.5  0.8  9.1 NNE  NE    AVERAGE  8.0  21
2023 11 08 05 26  0.9  0.5 12.5  0.8  9.1 NNE NNE    AVERAGE  8.0  24
2023 11 08 04 56  1.0  0.6 13.3  0.8  9.1 NNE NNE    AVERAGE  8.4  18
2023 11 08 04 26  0.9  0.6 10.5  0.8  9.9 NNE NNE    AVERAGE  8.1  31
2023 11 08 03 56  0.9  0.6 10.5  0.7  9.1 NNE NNE    AVERAGE  8.0  25
2023 11 08 03 26  0.9  0.6 10.5  0.7  9.1 NNE NNE    AVERAGE  8.0  22
2023 11 08 02 56  1.0  0.6 11.1  0.8  9.9 NNE NNE    AVERAGE  8.3  25
2023 11 08 02 26  1.0  0.6 10.5  0.8  9.9 NNE NNE    AVERAGE  8.2  31
2023 11 08 01 56  0.9  0.6 12.5  0.7  9.1 NNE NNE    AVERAGE  8.1  19
2023 11 08 01 26  1.1  0.7 11.1  0.8  9.1 NNE  NE    AVERAGE  8.2  21
2023 11 08 00 56  1.0  0.7 11.8  0.7  9.1 NNE NNE      SWELL  8.4  25
2023 11 08 00 26  1.0  0.6 11.8  0.8  9.1   N NNE    AVERAGE  8.2  10
2023 11 07 23 56  1.0  0.7 12.5  0.8  7.7 NNE NNE    AVERAGE  8.1  19
2023 11 07 23 26  1.0  0.7 12.5  0.8  9.1 NNE NNE    AVERAGE  8.1  18
2023 11 07 22 56  1.0  0.7 13.3  0.7  9.1 NNE NNE      SWELL  8.1  25
2023 11 07 22 26  1.1  0.7 11.1  0.8  8.3 NNE NNE    AVERAGE  8.2  28
2023 11 07 21 56  1.0  0.6 13.3  0.8  9.1 NNE NNE    AVERAGE  7.8  15
2023 11 07 21 26  1.0  0.7 14.3  0.7  8.3 NNE NNE      SWELL  8.1  21
2023 11 07 20 56  1.0  0.7 12.5  0.8  9.9 NNE NNE    AVERAGE  8.4  25
2023 11 07 20 26  1.0  0.6 11.1  0.7  8.3 NNE NNE    AVERAGE  8.0  26
2023 11 07 19 56  1.0  0.6 14.3  0.8  9.9 NNE NNE    AVERAGE  8.2  17
2023 11 07 19 26  1.0  0.7 14.3  0.7  8.3 NNE NNE      SWELL  8.6  22
2023 11 07 18 56  1.0  0.7 11.8  0.8  9.9 NNE NNE    AVERAGE  8.3  21
2023 11 07 18 26  1.0  0.7 14.3  0.7  8.3 NNE  NE      SWELL  8.5  18
2023 11 07 17 56  1.1  0.7 14.3  0.8  7.7 NNE NNE    AVERAGE  8.4  15
2023 11 07 17 26  0.9  0.6 14.3  0.8  9.9 NNE NNE    AVERAGE  8.3  19
2023 11 07 16 56  1.0  0.7 14.3  0.8  9.1 NNE  NE    AVERAGE  8.3  14
2023 11 07 16 26  0.9  0.6 13.3  0.8  8.3   N NNE    AVERAGE  7.9  33
2023 11 07 15 56  0.9  0.6 14.3  0.8  8.3 NNE NNE    AVERAGE  8.0  14
2023 11 07 15 26  1.0  0.7 14.3  0.8  8.3 NNE  NE    AVERAGE  8.3  19
2023 11 07 14 56  1.1  0.6 13.3  0.9  8.3 NNE NNE    AVERAGE  8.1  29
2023 11 07 14 26  1.0  0.6 13.3  0.9  9.1 NNE  NE    AVERAGE  8.0  25
2023 11 07 13 56  1.0  0.6 13.3  0.8  9.1 NNE NNE    AVERAGE  8.2  21
2023 11 07 13 26  1.0  0.6 12.5  0.8  8.3 NNE NNE    AVERAGE  8.2  29
2023 11 07 12 56  1.1  0.7 13.3  0.9  8.3 NNE NNE    AVERAGE  8.3  18
2023 11 07 12 26  1.0  0.6 14.3  0.8  8.3 NNE NNE    AVERAGE  8.0  29
2023 11 07 11 56  1.0  0.6 14.3  0.8  9.1 NNE NNE    AVERAGE  8.1  28
2023 11 07 11 26  0.9  0.5 14.3  0.8  8.3 NNE NNE    AVERAGE  7.8  33
2023 11 07 10 56  1.0  0.6 13.3  0.8  8.3 NNE NNE    AVERAGE  8.0  21
2023 11 07 10 26  1.0  0.6 13.3  0.8  9.1 NNE NNE    AVERAGE  8.2  15
2023 11 07 09 56  1.0  0.6 14.3  0.8  8.3 NNE NNE    AVERAGE  8.1  19
2023 11 07 09 26  1.0  0.6 13.3  0.8  8.3 NNE NNE    AVERAGE  8.1  15
2023 11 07 08 56  1.1  0.6 14.3  0.9  8.3 NNE NNE    AVERAGE  8.0  15
2023 11 07 08 26  1.0  0.5 14.3  0.8  8.3 NNE NNE    AVERAGE  7.7  21
2023 11 07 07 56  0.9  0.5 14.3  0.8  9.1 NNE NNE    AVERAGE  7.7  24
2023 11 07 07 26  1.0  0.6 14.3  0.8  8.3 NNE NNE    AVERAGE  8.1  15
2023 11 07 06 56  1.0  0.5 14.3  0.9  8.3 NNE NNE    AVERAGE  7.8  25
2023 11 07 06 26  1.0  0.6 14.3  0.8  8.3 NNE NNE    AVERAGE  8.2  17
2023 11 07 05 56  1.0  0.5 15.4  0.8  8.3 NNE NNE    AVERAGE  7.7  15
2023 11 07 05 26  1.0  0.5 14.3  0.8  8.3 NNE NNE    AVERAGE  7.5  14
2023 11 07 04 56  1.1  0.6 15.4  0.9  9.1 NNE NNE    AVERAGE  7.9  15
2023 11 07 04 26  1.1  0.5 15.4  0.9  7.7 NNE NNE    AVERAGE  7.7  17
2023 11 07 03 56  1.1  0.6 15.4  0.9  9.1   N NNE    AVERAGE  7.6   8
2023 11 07 03 26  1.0  0.5 14.3  0.8  8.3 NNE NNE    AVERAGE  7.3  14
2023 11 07 02 56  1.1  0.5 15.4  0.9  9.1 NNE NNE    AVERAGE  7.4  22
2023 11 07 02 26  1.0  0.5 14.3  0.9  8.3 NNE NNE    AVERAGE  7.3  19
2023 11 07 01 56  1.1  0.5 15.4  1.0  8.3   N NNE    AVERAGE  7.1  21
2023 11 07 01 26  1.0  0.5 15.4  0.9  9.1 NNE NNE    AVERAGE  7.0  14
2023 11 07 00 56  1.1  0.5 14.3  1.0  9.1 NNE   N    AVERAGE  7.3  21
2023 11 07 00 26  1.1  0.5 15.4  1.0  9.1 NNE NNE    AVERAGE  7.4  12
2023 11 06 23 56  1.1  0.5 14.3  1.0  9.1 NNE   N    AVERAGE  7.3  10
2023 11 06 23 26  1.1  0.5 15.4  1.1  9.1 NNE   N    AVERAGE  7.3  11
2023 11 06 22 56  1.1  0.4 11.1  1.0  9.1 NNE   N    AVERAGE  6.9   8
2023 11 06 22 26  1.1  0.5 15.4  1.1  9.1 NNE NNE    AVERAGE  7.1  15
2023 11 06 21 56  1.1  0.5 15.4  1.0  9.1 NNE   N    AVERAGE  7.1  11
2023 11 06 21 26  1.1  0.5 15.4  1.0  9.1 NNE NNE    AVERAGE  7.2  14
2023 11 06 20 56  1.1  0.5 15.4  1.0  8.3 NNE NNE    AVERAGE  7.2  12
2023 11 06 20 26  1.0  0.5 15.4  0.9  9.1 NNE NNE    AVERAGE  7.0  21
2023 11 06 19 56  1.1  0.4 15.4  1.0  9.1 NNE NNE    AVERAGE  7.0  15
2023 11 06 19 26  1.1  0.4 10.5  1.1  9.1   N NNE    AVERAGE  7.0  14
2023 11 06 18 56  1.1  0.4 15.4  1.1  9.1   N NNE    AVERAGE  6.9  12
2023 11 06 18 26  1.2  0.5 10.5  1.2  9.9 NNE   N    AVERAGE  7.3   8
2023 11 06 17 56  1.2  0.5 10.5  1.1  9.1 NNE   N    AVERAGE  7.1   7
2023 11 06 17 26  1.1  0.5 10.5  1.1  9.1 NNE   N    AVERAGE  7.1   7
2023 11 06 16 56  1.2  0.5 10.5  1.1  9.1 NNE   N    AVERAGE  7.2   8
2023 11 06 16 26  1.2  0.5 10.5  1.1  9.9 NNE NNE    AVERAGE  7.3  15
